LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID12754,12754,140,8.0,355.56666666666666,167.85555555555555,0.0,283.0,283,1.5450968080927583,1,,211.125,248.0,82.0,255.0,1689.0,64.43476767797247,0.7131706026327974,2.7279864620841066,0.21939795912786728,0.11087954959356797,2.572348079188821,1.335201463412446,0.49602467621398616,1.9265617584139947,7.5,11.122417494872465,0.7618557359548787,1.0,4.061332637287833
ID12787,12787,140,5.0,346.95454545454544,161.01515151515153,0.0,284.0,284,1.3231418571003069,1,,201.0,233.0,135.0,255.0,1206.0,54.89990892524322,0.56298600311042,2.6375271441191837,0.04545454545456087,-0.015151515151529705,1.5811388300841898,1.5811388300841895,0.36426947239623986,1.0000000000000002,5.5,9.122417494872465,0.8305249144042437,1.0,3.8898118896035254
ID12866,12866,140,9.0,357.44444444444446,169.5,0.0,285.0,285,1.692568750643269,1,,162.0,135.0,91.0,255.0,1620.0,69.12468605514402,0.6963350785340314,1.9240593714074827,0.10568625590533931,0.12406916622359097,2.579511728131221,1.4301488423064386,0.86742916104506,1.8036666197423024,9.0,11.77269903474535,0.816019036549751,1.0,3.9242330115817836
ID12580,12580,140,5.0,347.23333333333335,171.56666666666666,0.0,286.0,286,1.2615662610100802,1,,170.4,174.0,138.0,187.0,852.0,19.19114379082185,0.42713567839195976,5.31495157932074,-0.27654427083334854,-0.06666666666666284,NaN,-0.8418312607990052,0.0,NaN,5.0,9.23606797749979,0.7365557547446142,1.0,4.1304951684997055
ID12835,12835,140,5.0,330.76666666666665,161.16666666666669,0.0,287.0,287,1.2615662610100802,1,,160.0,176.0,109.0,186.0,800.0,31.835514759463212,0.48624508753126117,3.2885382404940557,-0.2666666666666485,-0.16666666666668403,2.5583363680084563,0.9771975379242752,0.5535743588970461,2.6180339887498842,5.0,9.70820393249937,0.6666564527024037,1.0,4.341640786499874
ID12902,12902,140,6.0,309.14102564102564,143.2179487179487,0.0,288.0,288,1.438406847937898,1,,201.57142857142858,219.0,127.0,255.0,1411.0,46.00672828640445,0.512325830653805,2.9685099040565137,-0.046431046431040825,-0.06930006930005242,1.9652292175776322,1.4619805569566453,0.6245228861991277,1.3442239079215816,6.5,9.886349517372675,0.8357017280308787,1.0,3.8777453159447606
ID12840,12840,140,4.0,316.5,154.0,0.0,289.0,289,1.1283791670955126,1,,166.75,175.0,123.0,209.0,667.0,35.64991818597438,0.3828610919143054,2.5900012687731695,2.896233977283016E-16,-2.4376635975465384E-16,2.065917563760425,1.0343340556062017,0.6531539721228321,1.9973407552066276,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID12294,12294,141,4.0,136.5,79.5,0.0,269.0,269,1.1283791670955126,1,,182.0,184.0,143.0,230.0,728.0,36.2859017617954,0.5434628975265017,3.5321339816228687,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID12617,12617,141,5.0,136.76666666666668,79.56666666666666,0.0,270.0,270,1.2615662610100802,1,,188.8,186.0,141.0,244.0,944.0,45.17410762815354,0.6503496503496504,3.2939222889544015,-0.1141446490525885,-0.35489725113423726,-0.842300784273709,NaN,-0.1404722279002671,NaN,5.0,9.23606797749979,0.7365557547446142,1.0,4.1304951684997055
ID12373,12373,141,2.0,173.83333333333334,68.5,0.0,271.0,271,0.7978845608028654,1,,130.5,134.0,127.0,134.0,261.0,4.949747468305833,0.17479369842460613,7.845518096022169,NaN,NaN,NaN,NaN,0.0,NaN,2.0,6.47213595499958,0.5999908074321633,1.0,4.576491222541474
ID12478,12478,141,4.0,140.5,83.0,0.0,272.0,272,1.1283791670955126,1,,170.5,215.0,107.0,218.0,682.0,55.018178813915675,0.5535307517084282,2.208360993026348,2.896233977283016E-16,-2.4376635975465384E-16,2.065917563760425,1.0343340556062017,0.6531539721228321,1.9973407552066276,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID12634,12634,141,4.0,137.0,82.5,0.0,273.0,273,1.1283791670955126,1,,148.5,150.0,115.0,191.0,594.0,31.83813227352802,0.45826513911620304,2.9314952438631527,-1.4571677198205192E-16,5.828670879282072E-16,2.558336368008464,0.9771975379242741,-1.0172219678978511,2.618033988749895,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID12733,12733,141,5.0,121.23333333333332,116.56666666666668,0.0,274.0,274,1.2615662610100802,1,,151.8,140.0,108.0,241.0,759.0,52.978297443387135,0.46572256195687156,1.8208714005909952,-0.017534144673556584,-0.06666666666667308,6240566.263953919,0.9994543507476806,0.0,6243973.283307457,5.0,9.23606797749979,0.7365557547446142,1.0,4.1304951684997055
ID12608,12608,141,17.0,106.47916666666667,115.08333333333333,0.0,275.0,275,2.256758334191025,1,,155.88235294117646,135.0,64.0,255.0,2650.0,55.5550204222593,0.6853567998338654,2.2820676000337263,0.23435400596080724,0.07387760122461356,2.7127154243826603,2.2447229457678515,-1.4133985792984949,1.2084856304860032,16.0,19.30056307974577,0.5397465659017793,0.8,4.825140769936443
ID12876,12876,141,2.0,77.83333333333333,153.5,0.0,276.0,276,0.7978845608028654,1,,122.5,134.0,111.0,134.0,245.0,16.263455967290593,0.23425692695214106,2.8591708978412576,0.7855633192444099,0.012720519618695011,2.1846398500210045,0.994326824770324,0.1346356541069984,2.197104408327339,2.0,6.47213595499958,0.5999908074321633,1.0,4.576491222541474
ID12760,12760,141,3.0,84.27777777777779,141.38888888888889,0.0,277.0,277,0.9772050238058398,1,,173.33333333333334,195.0,125.0,200.0,520.0,41.93248541803042,0.5104304198574069,2.793812815615779,0.7222222222222127,-2.8888888888888795,4.618205515714207,1.0826716097814748,-1.3112232696716353,4.265564437074636,3.0,7.23606797749979,0.7199889689185959,1.0,4.1777457946839345
ID12338,12338,142,4.0,84.5,176.0,0.0,269.0,269,1.1283791670955126,1,,176.0,177.0,119.0,255.0,704.0,57.79273310719956,0.5832083958020989,2.2436500178343937,2.896233977283016E-16,-2.4376635975465384E-16,2.065917563760425,1.0343340556062017,0.6531539721228321,1.9973407552066276,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID12644,12644,142,3.0,90.27777777777777,185.38888888888889,0.0,270.0,270,0.9772050238058397,1,,178.33333333333334,194.0,115.0,226.0,535.0,57.13434460404122,0.5577024880889361,2.235029920828697,0.7222222222222268,-2.888888888888879,4.618205515714206,1.0826716097814748,-1.3112232696716353,4.2655644370746355,2.9999999999999996,7.23606797749979,0.7199889689185959,0.9999999999999999,4.1777457946839345
ID12645,12645,143,3.0,85.27777777777779,196.38888888888889,0.0,270.0,270,0.9772050238058398,1,,140.0,140.0,127.0,153.0,420.0,13.0,0.5843621399176956,7.944055944055945,0.7222222222222127,-2.8888888888888795,4.618205515714207,1.0826716097814748,-1.3112232696716353,4.265564437074636,3.0,7.23606797749979,0.7199889689185959,1.0,4.1777457946839345
ID12397,12397,143,3.0,88.27777777777777,191.38888888888889,0.0,271.0,271,0.9772050238058397,1,,151.33333333333334,139.0,114.0,201.0,454.0,44.792112400882964,0.5574614065180103,2.4185805832010243,0.7222222222222268,-2.888888888888879,4.618205515714206,1.0826716097814748,-1.3112232696716353,4.2655644370746355,2.9999999999999996,7.23606797749979,0.7199889689185959,0.9999999999999999,4.1777457946839345
ID12496,12496,143,7.0,83.40476190476191,197.30952380952382,0.0,272.0,272,1.4927053303604616,1,,178.28571428571428,180.0,112.0,255.0,1248.0,63.197347744227066,0.6204284786842674,2.160277517916575,-0.10476190476191241,-0.20952380952382413,2.639155850521845,1.2522738238858349,-1.4099210495965753,2.1074910296635307,7.0,11.23606797749979,0.6967535466412216,1.0,4.246834511811562
ID12878,12878,143,7.0,111.85897435897436,181.14102564102566,0.0,276.0,276,1.438406847937898,1,,142.66666666666666,136.0,74.0,233.0,856.0,57.05319155548326,0.2912035566846618,1.1279102086760968,-0.025641025641031413,0.025641025641003325,1.885618083164127,1.460593486680443,2.3561944901923457,1.2909944487358056,6.5,9.886349517372675,0.8357017280308787,1.0,3.8777453159447606
ID12762,12762,143,13.0,104.26811594202898,180.80434782608697,0.0,277.0,277,1.913259964331453,1,,193.9090909090909,224.0,112.0,255.0,2133.0,56.07219372461638,0.6143963989085187,2.6322013039167294,-0.05185292955007912,-0.05812999495920354,2.182573056253185,2.025140846462082,2.0332805910144627,1.0777388940952608,11.5,13.122417494872465,0.8392280722084283,1.0,3.869589809850482
ID12559,12559,143,18.0,102.5,180.02380952380955,0.0,278.0,278,2.111004122822376,1,,188.42857142857142,204.0,64.0,255.0,2638.0,68.59548570671878,0.5252034994294408,1.8918253199134145,-0.0,-0.13353605939290114,2.9254187755629375,1.95634544415371,1.5707963267948966,1.4953487812212205,14.0,15.313708498984761,0.7502001521196195,1.0,4.092760751723516
ID12591,12591,143,3.0,109.27777777777777,180.38888888888889,0.0,279.0,279,0.9772050238058397,1,,138.0,133.0,111.0,170.0,414.0,29.816103031751148,0.33921482134980147,2.344675655119811,0.7222222222222268,-2.888888888888879,4.618205515714206,1.0826716097814748,-1.3112232696716353,4.2655644370746355,2.9999999999999996,7.23606797749979,0.7199889689185959,0.9999999999999999,4.1777457946839345
ID12528,12528,143,8.0,106.56666666666666,179.85555555555555,0.0,280.0,280,1.5450968080927583,1,,141.75,156.0,73.0,187.0,1134.0,38.94960113494654,0.4628975265017668,2.303143527152671,0.21939795912786728,0.11087954959356797,2.572348079188821,1.335201463412446,0.49602467621398616,1.9265617584139947,7.5,11.122417494872465,0.7618557359548787,1.0,4.061332637287833
ID12728,12728,143,5.0,107.20370370370371,181.87037037037035,0.0,281.0,281,1.196826841204298,1,,163.4,188.0,107.0,211.0,817.0,48.210994596668506,0.32783840260041797,1.6735957214890123,-0.19093582012298974,0.11973595936848673,1.9134861170551904,1.2405459228307167,0.4986554913725544,1.5424548836442407,4.5,9.886349517372675,0.5785627347906083,0.8181818181818182,4.660469856609714
ID12788,12788,143,6.0,106.78205128205128,177.85897435897434,0.0,284.0,284,1.438406847937898,1,,142.14285714285714,142.0,68.0,205.0,995.0,46.741946084962315,0.43068973264434957,1.8309112972596109,0.06930006930006684,0.04643104643106882,1.9652292175776322,1.4619805569566455,0.9462734405957695,1.3442239079215814,6.5,9.886349517372675,0.8357017280308787,1.0,3.8777453159447606
ID12867,12867,143,10.0,112.5,186.0,0.0,285.0,285,1.7841241161527712,1,,239.8,245.0,203.0,255.0,2398.0,19.240004620004065,0.6771185452849983,10.064100147461007,7.200753358348376E-17,7.528060329182393E-17,2.798464919709515,1.4382607876025884,0.3373704711117762,1.945728440788702,10.0,12.47213595499958,0.807845279095855,1.0,3.9440356905077985
ID12581,12581,143,8.0,106.64285714285714,177.78571428571428,0.0,286.0,286,1.4927053303604616,1,,185.71428571428572,176.0,96.0,255.0,1300.0,64.92229787911671,0.43567090005521814,1.736141347371225,-0.10154918234992867,0.08387876318455022,2.031995013619188,1.488973132390067,0.1328585814093166,1.3646955538797898,7.0,11.300563079745771,0.6888231528909815,0.875,4.27121136914364
ID12838,12838,143,10.0,105.75490196078431,178.30392156862743,0.0,287.0,287,1.6448811606198852,1,,144.44444444444446,139.0,114.0,183.0,1300.0,25.055493963954845,0.4409421544856253,3.52827918319851,-0.4087481146304578,1.8114630467571653,4.050957468334642,1.946017021642078,-1.249045772398254,2.0816659994661215,8.5,11.886349517372675,0.7560174098509501,1.0,4.076984249477513
ID12903,12903,143,6.0,107.5,178.38888888888889,0.0,288.0,288,1.381976597885342,1,,129.5,136.0,115.0,146.0,777.0,13.86722755275906,0.36635404454865184,5.007810262017919,NaN,NaN,NaN,NaN,1.5707963267948966,NaN,6.0,10.47213595499958,0.6875282865047802,1.0,4.275231601133732
ID12630,12630,144,6.0,133.5,73.38888888888889,0.0,273.0,273,1.381976597885342,1,,164.83333333333334,163.0,123.0,212.0,989.0,31.00591341448703,0.6116241173275393,4.035072582401488,NaN,NaN,NaN,NaN,1.5707963267948966,NaN,6.0,10.47213595499958,0.6875282865047802,1.0,4.275231601133732
ID12699,12699,144,4.0,134.0,74.5,0.0,274.0,274,1.1283791670955126,1,,173.0,196.0,129.0,213.0,692.0,38.41006812455991,0.38492328218812544,2.5036838350509565,-1.4571677198205192E-16,5.828670879282072E-16,2.558336368008464,0.9771975379242741,-1.0172219678978511,2.618033988749895,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID12595,12595,144,3.0,132.72222222222223,77.38888888888889,0.0,275.0,275,0.9772050238058398,1,,175.0,153.0,139.0,233.0,525.0,50.714889332423866,0.4928266770065917,2.278333958062729,-0.7222222222222268,-2.888888888888879,4.618205515714206,1.0826716097814748,1.3112232696716353,4.2655644370746355,3.0,7.23606797749979,0.7199889689185959,1.0,4.1777457946839345
ID12842,12842,144,5.0,129.23333333333332,77.56666666666666,0.0,276.0,276,1.2615662610100802,1,,183.8,178.0,126.0,254.0,919.0,52.069184744914146,0.6371733966745843,2.747626400673398,-0.017534144673556584,-0.06666666666665887,6240566.263953919,0.9994543507476803,0.0,6243973.283307459,5.0,9.23606797749979,0.7365557547446142,1.0,4.1304951684997055
ID12662,12662,144,5.0,128.23333333333332,77.56666666666666,0.0,277.0,277,1.2615662610100802,1,,190.4,181.0,132.0,255.0,952.0,59.52982445799752,0.6499133448873483,2.5197453774760508,-0.017534144673556584,-0.06666666666665887,6240566.263953919,0.9994543507476803,0.0,6243973.283307459,5.0,9.23606797749979,0.7365557547446142,1.0,4.1304951684997055
ID12508,12508,144,3.0,126.83333333333333,77.61111111111111,0.0,278.0,278,0.9772050238058397,1,,148.0,137.0,71.0,236.0,444.0,83.04817878797824,0.3260328521652563,0.8763320140177815,40.07060546312587,-34.41095615030378,54.420864346187244,3.4465968596532086,2.4342952709562526,15.789738853201122,2.9999999999999996,7.708203932499369,0.6344899194972279,0.9999999999999999,4.450333615397043
ID12556,12556,144,2.0,144.5,66.83333333333333,0.0,279.0,279,0.7978845608028654,1,,127.0,134.0,120.0,134.0,254.0,9.899494936611665,0.2360097323600973,4.899239841078222,0.18041426413253206,-0.09993889671568146,1.4560262660179968,1.1206900075381765,-0.9009660445780739,1.2992230288699143,2.0,6.47213595499958,0.5999908074321633,1.0,4.576491222541474
ID12510,12510,144,4.0,131.0,77.5,0.0,280.0,280,1.1283791670955126,1,,155.25,147.0,121.0,230.0,621.0,51.214418542698176,0.5220588235294118,2.0794925146169425,-1.4571677198205192E-16,5.828670879282072E-16,2.558336368008464,0.9771975379242741,-1.0172219678978511,2.618033988749895,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID12671,12671,144,4.0,127.5,78.5,0.0,281.0,281,1.1283791670955126,1,,200.75,233.0,133.0,247.0,803.0,51.266460771151344,0.5729676787463271,2.852742276336302,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID12666,12666,144,5.0,127.95454545454545,78.01515151515152,0.0,282.0,282,1.3231418571003069,1,,151.83333333333334,167.0,53.0,207.0,911.0,57.19236545787092,0.6270762636185034,2.0463104191684907,0.04545454545454677,-0.015151515151516177,1.5811388300841904,1.5811388300841898,-0.8727634473447536,1.0000000000000004,5.5,9.122417494872465,0.8305249144042437,1.0,3.8898118896035254
ID12718,12718,144,3.0,128.27777777777777,79.38888888888889,0.0,283.0,283,0.9772050238058397,1,,189.0,176.0,146.0,245.0,567.0,50.76416058598822,0.6185286103542234,2.845600986740582,0.7222222222222268,-2.888888888888879,4.618205515714206,1.0826716097814748,-1.3112232696716353,4.2655644370746355,2.9999999999999996,7.23606797749979,0.7199889689185959,0.9999999999999999,4.1777457946839345
ID12765,12765,144,4.0,128.5,78.5,0.0,284.0,284,1.1283791670955126,1,,161.25,182.0,123.0,198.0,645.0,34.711909579662525,0.5188383045525902,3.173742614587028,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID12792,12792,144,1.0,109.16666666666667,72.83333333333333,0.0,285.0,285,0.5641895835477563,1,,223.0,223.0,223.0,223.0,223.0,NaN,0.4638949671772428,NaN,NaN,Infinity,-Infinity,NaN,1.5707963267948966,NaN,1.0,5.23606797749979,0.45835219100318675,1.0,5.23606797749979
ID12898,12898,144,15.0,107.74444444444445,117.47777777777779,0.0,288.0,288,2.1850968611841584,1,,231.66666666666666,248.0,111.0,255.0,3475.0,39.38757357823597,0.7676822338871151,5.108714243499746,0.058845029239756166,0.02222222222221143,6.710886400000007E7,0.8410002360303093,0.0,7.979648652272376E7,15.0,19.23606797749979,0.5094112323695803,1.0,4.966731394891365
ID12832,12832,144,15.0,111.46153846153847,118.5,0.0,289.0,289,2.0342144725641096,1,,210.0,242.0,91.0,255.0,2940.0,56.72606238622732,0.6275565123789021,2.8548507975368196,-0.021654790573630026,-0.05241061205156245,2.798837082249562,1.793482976246112,-0.13381942209735836,1.5605596034748699,13.0,15.77269903474535,0.6566609391030186,0.8666666666666667,4.374559624787365
ID12632,12632,145,4.0,130.5,77.5,0.0,273.0,273,1.1283791670955126,1,,133.25,130.0,110.0,167.0,533.0,24.102212899787162,0.5792592592592593,4.055644201900781,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID12701,12701,145,2.0,133.5,77.83333333333333,0.0,274.0,274,0.7978845608028654,1,,124.5,134.0,115.0,134.0,249.0,13.435028842544403,0.18571428571428572,2.9028594175026687,0.18041426413253206,-0.09993889671568146,1.4560262660179968,1.1206900075381765,-0.9009660445780739,1.2992230288699143,2.0,6.47213595499958,0.5999908074321633,1.0,4.576491222541474
ID12596,12596,145,4.0,123.5,78.5,0.0,275.0,275,1.1283791670955126,1,,198.0,197.0,166.0,246.0,792.0,34.418987008142274,0.44,3.515501486762984,0.0,1.9577181618906308E-16,1.6180339887498951,1.2720196495140692,1.5707963267948966,1.272019649514069,4.0,8.0,0.7853981633974483,1.0,4.0
ID12544,12544,146,4.0,186.5,125.0,0.0,278.0,278,1.1283791670955126,1,,129.0,141.0,107.0,142.0,516.0,16.391054470858997,0.24738114423851737,3.121621415976248,2.896233977283016E-16,-2.4376635975465384E-16,2.065917563760425,1.0343340556062017,0.6531539721228321,1.9973407552066276,4.0,8.47213595499958,0.7002998325809342,1.0,4.23606797749979
ID12584,12584,146,1.0,197.16666666666666,114.83333333333333,0.0,279.0,279,0.5641895835477563,1,,120.0,120.0,120.0,120.0,120.0,NaN,0.3793103448275862,NaN,0.6093742383786946,-0.570229200769534,1.8500048694887372,0.713019489902995,2.2506380259973824,2.5946063125713814,1.0,5.23606797749979,0.45835219100318675,1.0,5.23606797749979
ID12525,12525,146,3.0,195.7222222222222,121.3888888888889,0.0,280.0,280,0.9772050238058398,1,,141.0,144.0,124.0,155.0,423.0,15.716233645501712,0.5666666666666667,6.490104582352933,-0.7222222222221986,-2.8888888888888946,4.618205515714206,1.0826716097814757,1.3112232696716353,4.265564437074632,3.0,7.23606797749979,0.7199889689185959,1.0,4.1777457946839345
ID12715,12715,146,1.0,214.16666666666666,122.83333333333333,0.0,281.0,281,0.5641895835477563,1,,122.0,122.0,122.0,122.0,122.0,NaN,0.23232323232323232,NaN,0.6093742383786946,-0.570229200769534,1.8500048694887372,0.713019489902995,2.2506380259973824,2.5946063125713814,1.0,5.23606797749979,0.45835219100318675,1.0,5.23606797749979
ID12691,12691,146,1.0,214.16666666666666,126.83333333333333,0.0,282.0,282,0.5641895835477563,1,,112.0,112.0,112.0,112.0,112.0,NaN,0.1409168081494058,NaN,0.6093742383786946,-0.570229200769534,1.8500048694887372,0.713019489902995,2.2506380259973824,2.5946063125713814,1.0,5.23606797749979,0.45835219100318675,1.0,5.23606797749979
ID12739,12739,146,128.0,190.9785992217899,105.30155642023347,0.0,283.0,283,6.3955312816541765,1,,184.48062015503876,181.0,53.0,255.0,23798.0,55.725344993211124,0.5190572019256429,2.2623983371068515,0.08953852670042228,-0.09455590672705477,7.708810466769565,5.552116214171616,0.2465756440940543,1.38844544483652,128.50000000000003,66.01972832711589,0.3704806465988416,0.7811550151975686,5.824010764775367
